
> social-dashboard-frontend@0.1.0 dev
> vite --host

Port 5173 is in use, trying another one...

  VITE v5.4.21  ready in 167 ms
      at JSXParserMixin.parseStatementListItem (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12747:17)
      at JSXParserMixin.parseBlockOrModuleBlockBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13316:61)
      at JSXParserMixin.parseBlockBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13309:10)
      at JSXParserMixin.parseBlock (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13297:10)
      at JSXParserMixin.parseFunctionBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12100:24)
      at JSXParserMixin.parseArrowExpression (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12075:10)
      at JSXParserMixin.parseAsyncArrowFromCallExpression (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11264:10)
      at JSXParserMixin.parseCoverCallAndAsyncArrowHead (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11194:27)
      at JSXParserMixin.parseSubscript (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11120:19)
      at JSXParserMixin.parseSubscripts (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11094:19)
      at JSXParserMixin.parseExprSubscripts (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11085:17)
      at JSXParserMixin.parseUpdate (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11066:21)
      at JSXParserMixin.parseMaybeUnary (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:11046:23)
      at JSXParserMixin.parseMaybeUnaryOrPrivate (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:10899:61)
      at JSXParserMixin.parseExprOps (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:10904:23)
      at JSXParserMixin.parseMaybeConditional (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:10881:23)
      at JSXParserMixin.parseMaybeAssign (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:10831:21)
      at /home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:10800:39
      at JSXParserMixin.allowInAnd (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12421:16)
      at JSXParserMixin.parseMaybeAssignAllowIn (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:10800:17)
      at JSXParserMixin.parseVar (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13384:91)
      at JSXParserMixin.parseVarStatement (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13230:10)
      at JSXParserMixin.parseStatementContent (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12851:23)
      at JSXParserMixin.parseStatementLike (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12767:17)
      at JSXParserMixin.parseStatementListItem (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12747:17)
      at JSXParserMixin.parseBlockOrModuleBlockBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13316:61)
      at JSXParserMixin.parseBlockBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13309:10)
      at JSXParserMixin.parseBlock (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13297:10)
      at JSXParserMixin.parseFunctionBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12100:24)
      at JSXParserMixin.parseFunctionBodyAndFinish (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12086:10)
      at /home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13445:12
      at JSXParserMixin.withSmartMixTopicForbiddingContext (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12403:14)
      at JSXParserMixin.parseFunction (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13444:10)
      at JSXParserMixin.parseFunctionStatement (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13125:17)
      at JSXParserMixin.parseStatementContent (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12791:21)
      at JSXParserMixin.parseStatementLike (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12767:17)
      at JSXParserMixin.parseModuleItem (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12744:17)
      at JSXParserMixin.parseBlockOrModuleBlockBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13316:36)
      at JSXParserMixin.parseBlockBody (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:13309:10)
      at JSXParserMixin.parseProgram (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12622:10)
      at JSXParserMixin.parseTopLevel (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:12612:25)
      at JSXParserMixin.parse (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:14488:25)
      at parse (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/parser/lib/index.js:14522:38)
      at parser (/home/user/GitRepos/social-media-dashboard/frontend/node_modules/@babel/core/lib/parser/index.js:41:34)
12:46:22 PM [vite] hmr update /src/App.jsx
12:46:50 PM [vite] hmr update /src/App.jsx
